source,target
1102464,2726
1102464,2727
1102464,2728
1102464,2729
1102464,2730
1102464,2732
1102464,2733
1102464,2734
1102464,2735
1102464,2736
1102464,2737
1102465,2738
1102465,2739
1102465,2740
1102465,2742
1102465,2743
1102465,2744
1102465,2746
1102465,2747
1102465,2748
1102465,2749
1102465,2751
1102465,2752
1102465,2753
1102465,2755
1102465,2756
1102465,2757
1102465,2758
1102465,2759
1102465,2761
1102465,2762
1102465,2763
1102465,2764
1102465,2765
1102465,2766
1102465,2767
1102465,2768
1102465,2769
1102465,2770
1102465,2771
1102465,2772
1102465,2773
1102465,2774
1102465,2775
1102465,2776
1102465,2778
1102465,2779
1102465,2780
1102465,2781
1102465,2783
1102465,2784
1102465,2785
1102465,2786
1102465,2787
1102465,2788
1102465,2790
1102465,2791
1102465,2793
1102465,2794
1102465,2795
1102465,2796
1102465,2797
1102465,2798
1102465,2799
1102465,2800
1102465,2801
1102465,2802
1102465,2803
1102465,2804
1102465,2805
1102465,2806
1102465,1050
1102465,2808
1102465,2809
1102465,2810
1102465,2811
1102465,2812
1102465,2813
1102465,2814
1102465,2815
1102465,2816
1102465,2817
1102465,2818
1102465,2820
1102465,2821
1102465,2822
1102465,2823
1102465,2824
1102465,2825
1102465,2826
1102465,2827
1102465,2828
1102465,2829
1102465,2830
1102465,2831
1102465,2832
1102465,2833
28873,2834
28873,2835
28873,2836
28873,2837
28873,2838
28873,2839
28873,2840
28873,2841
28873,2842
28873,2843
28873,2844
28873,2845
28873,2846
28873,2847
28873,2848
28873,2849
28873,2850
28873,2851
28873,2852
28873,778
28873,1384
28873,2855
28873,2856
28873,2857
28873,2858
28873,2859
28873,2860
28873,2861
28873,2862
28873,2863
28873,2864
28873,2865
28873,2866
28873,2867
28873,2868
28873,2869
28873,2870
28873,2871
898219,2872
898219,2873
898219,1616
898219,2875
898219,2876
898219,2877
898219,2878
898219,2879
898219,2880
898219,2881
898219,2882
898219,2552
898219,2884
898219,2885
898219,2886
898219,2887
898219,2888
898219,2889
2934,2892
2934,2893
2934,2894
2934,1615
2934,2896
2934,2897
2934,2898
2934,2899
2934,2900
2934,988
2934,2903
2934,2904
2934,2905
2934,2906
2934,2907
2934,2908
2934,2909
2934,1624
2934,2911
2934,2912
2934,2915
2934,2916
2934,2917
2934,2918
2934,2919
2934,2920
2934,2921
2934,2922
2934,2923
2934,2924
2934,2925
2934,1627
2934,2927
2934,2928
2934,2930
2934,2931
2934,2932
2934,2934
2934,2936
2934,2937
2934,110
2934,2939
109501,2940
109501,2941
109501,2942
109501,2059
109501,2945
109501,2946
109501,2947
109501,2948
109501,2949
109501,2950
109501,2951
109501,2952
109501,2953
109501,2954
109501,1461
109501,2956
122447,2957
122447,2958
122447,2959
122447,2960
122447,2961
122447,2962
122447,2963
122447,2964
122447,2965
122447,2966
122447,2967
122447,2968
122447,2969
122447,2970
122447,2971
122447,2972
122447,2973
1102471,2974
1102471,2975
1102471,2976
1102471,2977
1102471,2979
1102471,2980
1102471,2982
1102471,2983
1102471,2984
1102471,1279
1102471,2986
1102471,2987
1102471,2
1102471,2990
1102471,2992
1102471,2994
1102471,6
1102471,2996
1102471,2998
1102471,777
1102471,3000
1102471,782
1102471,3002
1102471,3003
1102471,3005
1102472,49
1102472,2464
1102472,2053
1102472,3010
1102472,3011
1102472,3012
1102472,3013
1102472,3014
1102472,93
1102472,3016
1102472,3017
1102472,3018
1102472,3019
1102472,3020
1102472,3021
1102472,3022
1102472,3023
1102472,3024
1102472,59
1102472,3026
1102472,3027
1102472,3028
1102472,3029
1102472,3030
1102472,3031
34950,3032
34950,3033
34950,3035
34950,3036
34950,3037
34950,3038
3041,3039
3041,3040
3041,3041
3041,3042
3041,1279
3041,3045
3041,3046
3041,3047
3041,3048
3041,778
3041,3050
3041,3051
91011,1096
91011,1098
91011,1099
91011,3056
91011,3057
91011,1110
91011,1116
91011,1118
91011,3061
91011,1119
91011,3063
91011,1120
91011,3065
91011,1123
91011,1126
91011,3069
91011,1132
91011,1142
91011,3073
91011,1147
91011,3075
91011,3076
91011,1149
91011,3078
1102476,3079
1102476,1934
1102476,1935
1102476,1937
1102476,1938
1102476,3084
1102476,3085
1102476,1940
1102476,1941
1102476,1943
1102476,3090
1102476,1944
1102476,930
1102476,1947
1102476,3095
1102476,3097
1102476,1951
1102476,1952
1102476,1953
1102476,3101
1102476,1957
1102476,1958
1102476,938
1102476,3105
1102476,1963
1102476,1964
1102476,1965
1102476,3109
1102476,1966
1102476,3111
1102476,3112
1102477,3113
1102477,3115
1102477,3116
1102477,3117
1102477,3118
1102477,3119
1102477,3120
1102477,3121
1102477,3122
1102477,3123
1102477,3124
1102477,3125
1102477,3126
1102477,3127
1102477,3128
1102477,3130
1102477,3131
1102477,3132
1102477,3133
1102477,3134
1102477,3135
1102477,3136
1102477,3137
1102477,3138
1102477,3139
2470,49
2470,3141
2470,3142
2470,3143
2470,3144
2470,2470
2470,3147
2470,3148
2470,3149
2470,895
2470,3151
2470,3152
2470,3153
2470,3154
2470,3155
2470,3156
2470,3157
2470,3158
2470,3159
2470,3160
2470,3161
2470,3162
2470,3163
2470,3164
2470,3165
2470,3166
2470,24
2470,3168
2470,3169
2470,3170
2470,3171
2470,3172
2470,3173
2470,3174
2470,3175
2470,3176
5086,244
5086,3178
5086,3180
5086,3181
5086,3182
5086,3183
5086,3184
5086,3185
5086,3186
5086,3187
5086,3188
5086,3189
5086,3191
5086,3192
5086,3193
5086,3195
5086,3196
5086,3197
5086,3198
5086,3199
5086,3200
5086,3201
5086,3203
5086,3204
5086,3205
5086,3206
5086,271
5086,3208
5086,3209
5086,3210
5086,3212
5086,3213
5086,3214
31083,3215
31083,3216
31083,3217
31083,3218
31083,229
31083,3220
31083,416
31083,3222
31083,3223
31083,251
31083,1997
31083,3226
31083,3227
31083,3228
31083,3229
31083,419
31083,3231
31083,3232
31083,3233
31083,1999
31083,3235
31083,3236
31083,3237
31083,3238
31083,1381
31083,3240
31083,882
31083,3242
31083,3243
31083,3244
31083,3245
31083,2002
31083,3248
31083,3249
31083,3250
31083,3251
31083,1784
31083,3253
31083,3254
31083,3255
31083,3257
343144,3258
343144,3259
343144,3260
343144,3261
343144,3263
343144,789
343144,3265
343144,3267
343144,3268
343144,3269
343144,3270
712896,3271
712896,3272
712896,1663
712896,3274
712896,3275
712896,3276
712896,3277
712896,3278
712896,1673
712896,3280
712896,3281
712896,3282
712896,3283
712896,3284
712896,3285
712896,3286
712896,3287
712896,3288
712896,3289
712896,3290
712896,3292
712896,2950
712896,3294
712896,3295
712896,3296
262957,3297
262957,3298
262957,3299
262957,3300
262957,3301
262957,3302
262957,3303
262957,1192
262957,3305
262957,3306
262957,3307
262957,3308
262957,3309
262957,3310
262957,3311
262957,3312
1102485,3313
1102485,3315
1102485,2038
1102485,3318
1102485,3319
1102485,3320
1102485,3321
1102485,3322
1102485,3323
3327,3324
3327,3325
3327,3326
3327,3327
3327,3328
3327,3329
3327,3330
3327,3331
3327,3332
3327,3333
211069,3334
211069,3335
211069,3337
211069,3338
211069,3339
211069,3340
211069,3341
211069,3342
211069,3344
211069,3345
211069,3346
211069,3348
211069,3349
211069,2862
211069,3352
211069,3353
211069,3354
211069,3355
526013,3356
526013,3357
526013,1652
526013,3359
526013,3360
526013,3361
526013,3362
3377,3363
3377,3365
3377,3366
3377,3367
3377,1392
3377,1396
3377,3370
3377,3371
3377,3372
3377,3374
3377,3375
3377,702
3377,3377
175621,3378
175621,3379
175621,3380
175621,3381
175621,1619
175621,3383
175621,3384
175621,3385
175621,3386
175621,3387
175621,3388
175621,487
175621,3391
175621,1882
175621,3393
175621,3394
175621,2390
175621,3396
175621,3397
175621,3398
15614,3399
15614,3400
15614,3401
15614,3402
15614,3403
15614,3404
15614,3405
15614,3406
15614,3407
15614,3408
15614,3409
15614,3410
15614,3411
15614,3412
15614,3413
15614,3414
15614,3415
15614,3416
15614,3417
15614,3418
15614,3419
15614,3420
15614,3421
9189,1615
9189,3423
9189,3424
9189,3425
9189,3426
9189,1624
9189,3428
9189,3429
9189,1627
9189,1628
9189,3432
9189,3433
9189,3434
9189,3435
9189,3436
9189,3437
9189,3438
9189,3439
9189,3440
9189,3441
9189,3442
9189,1889
847919,3444
847919,1787
847919,3446
847919,3447
847919,3448
847919,3450
847919,3451
847919,3452
847919,1789
847919,3454
847919,3456
847919,3457
847919,1793
847919,3459
847919,3460
847919,3462
847919,3076
847919,1797
847919,3465
847919,3467
847919,3468
847919,3470
847919,3471
164909,3472
164909,3473
164909,3474
164909,3475
164909,3476
164909,3477
164909,3478
164909,481
164909,3480
164909,3481
164909,3482
164909,3484
164909,3486
112357,3487
112357,3489
112357,3490
112357,3492
112357,3493
183252,3495
183252,3496
183252,3497
183252,3498
183252,3499
183252,3500
183252,3501
183252,3502
183252,3503
183252,3505
183252,3506
183252,3507
183252,3508
183252,3509
183252,3510
183252,3511
183252,3512
183252,3513
183252,3515
183252,3516
183252,3517
1102497,3518
1102497,3519
1102497,3521
1102497,3522
1102497,1476
1102498,3524
1102498,3525
1102498,3526
1102498,3528
1102498,3529
1102499,3378
1102499,3531
1102499,3532
1102499,3533
1102499,3381
1102499,3536
1102499,1619
1102499,1618
1102499,3539
1102499,3540
1102499,3541
1102499,3542
1102499,3543
1102499,3544
1102499,1624
1102499,3546
1102499,3547
1102499,1868
1102499,3388
1102499,2383
1102499,487
1102499,3391
1102499,1882
1102499,2390
1102499,3555
1102499,3556
1102499,3557
1102499,3558
1102499,3559
1102499,3560
2086,2462
2086,2464
2086,3563
2086,2054
2086,2470
2086,95
2086,3567
2086,3568
2086,2504
2086,3162
2086,3572
2086,3029
2086,3574
2086,3575
2086,3576
2086,3172
2086,3578
2086,1461
2086,2511
1102501,724
1102501,2027
1102501,3583
1102501,3584
1102502,2009
1102502,2014
1102502,3588
1102502,3589
1102502,2026
1102502,2025
1102502,3592
1102503,3593
1102503,3594
1102503,3595
1102503,3596
1102503,3597
1102503,3599
1102503,3600
1102503,3601
1102503,3602
1102503,3604
1102503,3605
1102503,3583
1102503,3608
1102503,3609
1102503,3610
1102503,3611
1102503,3612
1102503,3613
1102503,3614
1102503,3615
1102503,3616
1102503,3617
1102503,3618
1102503,3619
1102503,3620
1102503,3621
1102503,3622
1102503,3623
1102503,3624
1102503,3625
1102503,1770
1102503,3629
1102503,3630
1102503,3631
1102503,3632
1102503,3633
1102503,3634
1102503,3635
1102503,3636
1102503,3637
1102503,3639
1102503,3641
1102503,3642
1102503,3643
1102503,3644
1102503,3645
1102503,3649
1102503,3650
1102503,3651
1102503,3652
1102503,3654
1102503,3655
1102503,3656
1102503,3657
1102503,3659
41310,3660
41310,3661
41310,3662
41310,3663
41310,3664
41310,3665
41310,3030
41310,3667
41310,3668
41310,3669
41310,3670
41310,3671
41310,3672
41310,3673
41310,3674
41310,3675
41310,3676
41310,3677
41310,3678
114578,3679
114578,2176
114578,3682
114578,3683
114578,3684
114578,3685
114578,3687
114578,3688
114578,3689
114578,3690
114578,3691
3701,3692
3701,3693
3701,3694
3701,3695
3701,3696
3701,3697
3701,3698
3701,3700
3701,3701
3701,3702
3701,3703
3701,3704
3701,3705
3701,3706
3701,3707
3701,3708
3701,3709
3701,3710
3701,3711
3701,3713
3701,3714
3701,3715
3701,3716
3701,3717
3701,3718
3701,3719
3701,3720
3701,3721
3701,3722
3701,3723
3701,3724
3701,3726
3701,3728
3701,3729
3701,3730
3701,3731
3701,3732
3701,3733
3701,3734
3701,3735
3701,3736
3701,3737
3701,3738
3701,3739
3701,3740
3701,3741
3701,3742
3701,3743
18432,3744
18432,3745
18432,593
18432,3747
18432,3749
18432,3750
18432,3751
18432,3755
18432,3756
468527,3758
468527,3759
468527,3760
468527,3761
1102509,3763
1102509,865
1102509,3765
1102509,3766
1102509,3767
1102509,3768
1102509,3769
1102509,3770
1102509,3772
1102509,3773
1102509,3775
1102509,3776
1102509,3777
1102509,3778
1102509,3779
1102509,3780
1102509,3781
1102509,3782
1102509,3784
1102509,3785
1102509,3786
1102509,3787
1102509,3789
1102509,3790
1102509,3791
1102509,888
1102509,3793
1102509,3795
1102509,3796
1102509,3797
1102509,3798
99370,3799
99370,3800
99370,3801
99370,3802
99370,3803
99370,3804
99370,3807
99370,3808
99370,3809
8553,3810
8553,614
8553,3814
8553,3815
8553,3818
8553,3819
8553,3820
8553,3821
1102512,1937
1102512,3824
1102512,3825
1102512,3827
1102512,3828
1102512,3829
1102512,3830
1102512,3831
1102512,3832
173918,1615
173918,1616
173918,3533
173918,1618
173918,1621
173918,3838
173918,1622
173918,1623
173918,1624
173918,1625
173918,1626
173918,3844
173918,1627
173918,3846
173918,1628
173918,3848
173918,3849
173918,1868
173918,1629
173918,487
173918,3853
173918,3854
173918,1631
173918,1882
173918,1632
173918,2390
173918,3546
173918,3860
1102514,3861
1102514,3862
1102514,3863
1102514,3864
1102514,3865
1102514,3866
1102514,3867
1102514,3868
1102514,3869
1102514,3871
1102514,3872
1102514,3873
1102514,3874
1102514,3875
1102514,3876
1102514,3877
1102514,3878
1102515,3880
1102515,3881
26117,3882
26117,3883
26117,3884
26117,3885
26117,3886
26117,3887
26117,3888
894048,609
894048,3890
894048,3891
894048,983
894048,3893
894048,3894
894048,3895
894048,3896
894048,3897
894048,3898
894048,3899
894048,1980
894048,3901
894048,3902
894048,3903
894048,3905
894048,3906
894048,1985
894048,3908
894048,3909
894048,3910
894048,3911
894048,643
894048,3913
894048,3914
894048,649
894048,3917
894048,3918
894048,3919
5075,3920
5075,3922
5075,3923
5075,3924
5075,3925
5075,3927
5075,3928
5075,3929
5075,3931
5075,3932
5075,3933
94590,3934
94590,3935
94590,3936
94590,3937
94590,3938
94590,3939
94590,3940
94590,3941
94590,3942
94590,3943
94590,3944
1152076,3945
1152076,3946
1152076,3947
1152076,3948
1152076,3949
1152076,3950
1152076,3952
1152076,3953
1152076,3954
1152076,3955
1152076,3956
1152076,3957
1152076,3958
1152076,3959
1152076,3960
1152076,3961
1152076,3962
1152076,3963
1152076,3964
1152076,3965
1152076,3966
1152076,3967
1152076,3968
1152076,3969
1152076,3970
1152076,3971
1152076,3972
1152076,3973
1152076,3974
1152076,3975
1152076,3976
1152076,3977
1152076,1865
1152076,1624
1152076,3980
1152076,3981
1152076,3982
1152076,3983
1152076,3984
1152076,3985
1152076,1868
1152076,3987
1152076,3989
1152076,3990
1152076,3991
1152076,3992
1152076,3993
1152076,3995
1152076,3996
1152076,3997
1152076,3999
1152076,4000
1152076,2500
1152076,4002
1152076,2383
1152076,4004
1152076,4005
1152076,4006
1152076,4008
1152076,4009
1152076,4010
1152076,4011
1152076,4012
1152076,4013
1152076,2506
1152076,4015
1152076,4016
1152076,4017
1152076,4018
1152076,4019
1152076,1883
1152076,4021
1152076,4022
1152076,4023
1152076,4024
1152076,4025
1152076,4026
1152076,4027
1152076,4028
1152076,4029
1152076,4030
1152076,4031
1152076,4032
1152076,4033
1152076,4034
1152076,4035
1152076,4036
1152076,4037
1152076,4038
1152076,4039
1152076,4040
1152076,4041
1152076,4042
1152076,1887
1152076,1888
1152076,4045
1152076,4046
1152076,4047
1152076,4048
1152076,1461
1152076,4050
1152076,1889
1152076,4052
36491,4053
36491,4054
36491,4055
36491,4056
36491,4057
36491,4058
36491,4059
36491,4060
36491,4061
36491,4062
36491,4063
36491,4064
36491,4065
36491,4066
36491,4067
36491,4068
36491,4069
36491,4070
36491,4071
36491,4072
36491,4073
36491,4074
36491,4075
36491,4076
36491,4077
36491,4078
36491,4079
36491,4080
36491,4081
36491,4082
36491,4083
36491,4084
36491,4085
63025,4086
63025,1546
63025,4088
63025,4089
63025,4090
63025,4091
63025,4092
63025,1548
63025,4094
63025,4095
63025,4096
63025,4097
63025,4098
63025,4099
63025,1549
63025,4101
63025,1551
63025,1553
63025,4104
63025,4105
63025,4106
63025,4107
63025,1555
63025,1556
63025,4110
63025,4111
63025,4112
63025,4113
63025,4114
63025,4115
63025,4117
63025,4118
63025,1558
1903,1892
1903,4121
1903,4122
1903,1897
1903,1898
1903,1899
1903,1900
1903,4127
1903,4128
1903,4129
1903,4130
1903,4131
1903,1904
1903,4134
1903,1903
1903,1912
1903,1913
1903,4139
1903,1911
1903,4141
4155,320
4155,1719
4155,4144
4155,4145
4155,4146
4155,4147
4155,1098
4155,4149
4155,4151
4155,251
4155,4153
4155,1110
4155,4155
4155,4156
4155,4157
4155,1116
4155,4159
4155,1120
4155,1123
4155,1126
4155,341
4155,4166
4155,1129
4155,4168
4155,4169
4155,4170
4155,1132
4155,4172
4155,4173
4155,4174
4155,332
4155,4176
4155,1142
4155,4178
4155,291
4155,4180
4155,4181
4155,1148
4155,4183
4155,4184
4155,1149
4155,4186
4155,4187
4155,2723
4155,4189
4155,4190
4155,4191
4155,4192
4155,4194
1102525,4195
1102525,4196
1102525,4197
1102525,4198
1102525,4199
1102525,4200
1102525,2
1102525,4202
1102525,4203
1102525,4204
1102525,4205
1102525,4206
1102525,4207
1102525,4208
1102525,4209
1102525,4210
1102525,4211
1102525,4212
1102525,4215
169489,4216
169489,4217
169489,4218
16755,4219
16755,4220
16755,4221
16755,4222
16755,4223
16755,4224
16755,4225
16755,4226
16755,4227
16755,4229
16755,4230
16755,4231
172503,4232
172503,2800
172503,4234
172503,4235
172503,4236
925957,4237
925957,1631
925957,4239
925957,1623
925957,4241
925957,4242
925957,4243
925957,1016
925957,4246
165005,4247
165005,4248
165005,4249
165005,4250
165005,4252
165005,4253
165005,968
165005,4255
165005,4256
165005,4257
165005,4258
165005,4259
165005,4260
165005,4261
31102,4263
31102,4264
31102,4265
31102,4267
31102,4268
31102,4269
31102,4270
31102,4271
31102,4272
31102,4273
31102,4274
31102,4275
31102,4276
31102,4277
31102,4278
31102,4279
31102,4280
31102,4281
31102,4282
31102,4283
31102,4284
31102,4285
31102,4286
31102,4287
65990,4288
65990,4289
65990,4290
65990,1388
65990,4292
65990,4293
65990,4294
65990,4295
65990,4296
65990,4297
65990,4298
65990,4299
65990,4300
65990,4301
65990,4302
65990,4303
65990,4304
65990,4305
65990,4306
65990,4307
65990,4308
1102533,4309
1102533,4310
1102533,4311
1102533,4312
1102533,4313
1102533,4314
1102533,4315
1102533,4316
109282,4317
109282,4318
109282,4319
109282,4320
109282,4321
46468,4322
46468,4323
46468,2348
46468,4325
46468,2962
46468,251
46468,4329
46468,4330
46468,4331
46468,4333
46468,4334
46468,4335
46468,4337
46468,4338
46468,4339
332454,4340
332454,788
332454,4343
332454,4344
332454,4345
332454,4346
332454,4347
332454,4348
332454,777
332454,2363
332454,4352
332454,782
332454,4354
332454,4355
332454,783
332454,4357
332454,2986
332454,4359
332454,1967
332454,791
39240,49
39240,4366
39240,4368
39240,4371
39240,4372
39240,4373
39240,4374
39240,4377
39240,4378
39240,4379
39240,4380
39240,3487
39240,4383
39240,309
39240,4385
39240,1050
39240,4387
39240,4388
39240,4389
39240,4390
39240,1051
39240,2077
39240,4393
39240,4394
39240,4395
39240,4396
39240,4397
39240,4398
39240,4399
39240,4400
39240,4401
39240,4402
39240,4403
39240,4404
39240,318
39240,4406
39240,4407
39240,4409
1102539,4410
1102539,4411
95315,4412
95315,4097
95315,4414
95315,4415
95315,4416
15806,769
15806,4419
15806,4420
15806,4421
15806,4423
15806,4424
15806,4425
15806,778
15806,4427
15806,4428
15806,1931
15806,4430
15806,4432
15806,4433
15806,4434
2034,4435
2034,4436
2034,2034
2034,4438
2034,2035
2034,2036
2034,2038
2034,2039
2034,4444
2034,4445
2034,4446
2034,2040
2034,4448
2034,4449
2034,2044
2034,2045
1102543,4453
1102543,4454
1102543,4455
1102543,4456
1102543,4457
1102543,4458
1102543,4460
1102543,4463
1102543,4464
1102543,4465
1102543,4466
1102543,4467
1102543,4468
1102544,4469
1102544,4470
1102544,4471
1102544,4472
154955,4473
