id,filename,citation
146,http:##dworkin.wustl.edu#~jmahesh#wcsss96final.ps,"[22] <author> M. Jayaram, R. K. Cytron, D. C. Schmidt, and G. Vargh-ese, </author> <title> Efficient Demultiplexing of Network Packets by Automatic Parsing, </title> <booktitle> in Submitted to the ACM SIGPLAN\'95 Conference on Programming Language Design and Implementation, ACM, </booktitle> <year> 1994. </year>"
146,http:##www.cs.wustl.edu#cs#techreports#1995#wucs-95-21.ps.Z,"[22] <author> M. Jayaram, R. K. Cytron, D. C. Schmidt, and G. Vargh-ese, </author> <title> Efficient Demultiplexing of Network Packets by Automatic Parsing, </title> <booktitle> in Submitted to the ACM SIGPLAN\'95 Conference on Programming Language Design and Implementation, ACM, </booktitle> <year> 1994. </year>"
148,http:##geyer.lcs.mit.edu#~jchapin#6853#Papers#packet-filter.ps,"[Mogul87] <author> Mogul, J.C., Rashid, R.F. and Accetta, M.J. </author> <title> The Packet Filter: An Efficient Mechanism for User-level Network Code ACM Symposium on Operating System Principles. </title> <month> November </month> <year> 1987. </year>"
148,http:##infopad.eecs.berkeley.edu#infopad#research#infonet#papers#protos_06_94#report.ps,"[Mogul87] <author> Mogul, J.C., Rashid, R.F. and Accetta, M.J. </author> <title> The Packet Filter: An Efficient Mechanism for User-level Network Code ACM Symposium on Operating System Principles. </title> <month> November </month> <year> 1987. </year>"
149,http:##www.cs.wustl.edu#~schmidt#C++-USENIX-90.ps.gz,"[28] <author> Douglas C. Schmidt, GPERF: </author> <title> A Perfect Hash Function Generator, </title> <booktitle> in Proceedings of the 2 nd C++ Conference, </booktitle> <address> San Fran-cisco, California, </address> <month> April </month> <year> 1990, </year> <booktitle> USENIX, </booktitle> <pages> pp. 87102. 24 </pages>"
149,http:##www.cs.wustl.edu#~schmidt#gperf.ps.gz,"[28] <author> Douglas C. Schmidt, GPERF: </author> <title> A Perfect Hash Function Generator, </title> <booktitle> in Proceedings of the 2 nd C++ Conference, </booktitle> <address> San Fran-cisco, California, </address> <month> April </month> <year> 1990, </year> <booktitle> USENIX, </booktitle> <pages> pp. 87102. 24 </pages>"
150,http:##www.cs.wustl.edu#~cleeland#papers#ORB-patterns#ORB-patterns.ps.gz,"[SC99] <author> Douglas C. Schmidt and Chris Cleeland. </author> <title> Applying Patterns to Develop Extensible ORB Middleware. </title> <journal> IEEE Communications Magazine, </journal> <note> 1999. (to appear), available at http://www.cs.wustl.edu/~schmidt/ACE-papers.html. </note>"
150,http:##www.cs.wustl.edu#~schmidt#ORB-patterns.ps.gz,"[SC99] <author> Douglas C. Schmidt and Chris Cleeland. </author> <title> Applying Patterns to Develop Extensible ORB Middleware. </title> <journal> IEEE Communications Magazine, </journal> <note> 1999. (to appear), available at http://www.cs.wustl.edu/~schmidt/ACE-papers.html. </note>"
151,http:##www.cs.wustl.edu#~schmidt#RT-ORB.ps.gz,"[SLM97] <author> Douglas C. Schmidt, David L. Levine, </author> <title> and Sumedh Mungee . The Design of the TAO Real-Time Object Request Broker . October 11, </title> <booktitle> 1997. </booktitle> <pages> 81 </pages>"
151,http:##www.cs.wustl.edu#~schmidt#TAO.ps.gz,"[SLM97] <author> Douglas C. Schmidt, David L. Levine, </author> <title> and Sumedh Mungee . The Design of the TAO Real-Time Object Request Broker . October 11, </title> <booktitle> 1997. </booktitle> <pages> 81 </pages>"
152,http:##www.cs.cornell.edu#skeshav#papers#transport.ton.ps,"[Tennenhouse89] <author> D. L. Tennenhouse. </author> <title> Layered Multiplexing Considered Harmful. In Rudin and Williamson, editors, Protocols for High Speed Networks. </title> <publisher> Elsevier, </publisher> <year> 1989. </year> <title> (p 7) </title>"
153,http:##www-csag.cs.uiuc.edu#achien#cs491-f97#papers#vinoski.ps.gz,"[Vin97] <author> Steve Vinoski. </author> <title> CORBA: Integrating Diverse Applications Within Distri b-uted Heterogeneous Environments. </title> <journal> IEEE Communications Magazine. </journal> <month> February, </month> <year> 1997. </year>"
153,http:##www.cs.wustl.edu#~schmidt#vinoski.ps.gz,"[Vin97] <author> Steve Vinoski. </author> <title> CORBA: Integrating Diverse Applications Within Distri b-uted Heterogeneous Environments. </title> <journal> IEEE Communications Magazine. </journal> <month> February, </month> <year> 1997. </year>"
155,http:##theory.lcs.mit.edu#~madhu#papers#alrs.ps,"[ALRS92] <author> S. Ar, R.J. Lipton, R. Rubinfeld, and M. Su-dan. </author> <title> Reconstructing algebraic functions from mixed data. </title> <booktitle> In Proc. 33rd Annual Symp. on Foundations of Computer Science (FOCS), </booktitle> <pages> pages 503-512, </pages> <year> 1992. </year>"
155,http:##www.cs.cornell.edu#Info#People#ronitt#PAP#bb.ps,"[ALRS92] <author> S. Ar, R.J. Lipton, R. Rubinfeld, and M. Su-dan. </author> <title> Reconstructing algebraic functions from mixed data. </title> <booktitle> In Proc. 33rd Annual Symp. on Foundations of Computer Science (FOCS), </booktitle> <pages> pages 503-512, </pages> <year> 1992. </year>"
164,ftp:##theory.lcs.mit.edu#pub#people#oded#grs.ps,"[GRS] <author> O. Goldreich, R. Rubinfeld and M. Sudan. </author> <title> Learning polynomials with queries: The highly noisy case. </title> <booktitle> Proceedings of the 36th Symposium on Foundations of Computer Science, IEEE, </booktitle> <year> 1995. </year>"
164,http:##theory.lcs.mit.edu#~madhu#papers#grs.ps,"[GRS] <author> O. Goldreich, R. Rubinfeld and M. Sudan. </author> <title> Learning polynomials with queries: The highly noisy case. </title> <booktitle> Proceedings of the 36th Symposium on Foundations of Computer Science, IEEE, </booktitle> <year> 1995. </year>"
164,http:##www.cs.cornell.edu#Info#People#ronitt#PAP#grs.ps,"[GRS] <author> O. Goldreich, R. Rubinfeld and M. Sudan. </author> <title> Learning polynomials with queries: The highly noisy case. </title> <booktitle> Proceedings of the 36th Symposium on Foundations of Computer Science, IEEE, </booktitle> <year> 1995. </year>"
173,http:##theory.lcs.mit.edu#~madhu#papers#allrtn.ps,"[7] <author> M. Sudan, </author> <title> Maximum likelihood decoding of Reed Solomon codes, </title> <booktitle> Proc. 37th IEEE FOCS, </booktitle> <pages> pp. 164-172, </pages> <year> 1996. </year>"
177,http:##http.cs.berkeley.edu#~halw#poly.ps,"[23] <author> H. Wasserman. </author> <title> Reconstructing randomly sampled multivari ate polynomials from highly noisy data. </title> <booktitle> In Proc. 9th SODA, </booktitle> <pages> pages 59-67, </pages> <year> 1998. </year>"
184,http:##ic.arc.nasa.gov#ic#projects#bayes-group#NP#ijcai91#phases-for-web.ps,"[Cheeseman89] <author> P. Cheeseman, B. Kanefsky and W. M. Taylor, </author> <title> Where the Really Hard Problems Are, </title> <booktitle> Proceedings of the Twelfth International Joint Conference on Artificial Intelligence, </booktitle> <address> Sidney, Australia, </address> <month> August </month> <year> 1989, </year> <pages> pp. 163-169. </pages>"
184,http:##www.isi.edu#sims#minton#papers#aaai94.ps,"[Cheeseman89] <author> P. Cheeseman, B. Kanefsky and W. M. Taylor, </author> <title> Where the Really Hard Problems Are, </title> <booktitle> Proceedings of the Twelfth International Joint Conference on Artificial Intelligence, </booktitle> <address> Sidney, Australia, </address> <month> August </month> <year> 1989, </year> <pages> pp. 163-169. </pages>"
185,http:##www.ai.mit.edu#~mpf#desktop#research#QC#other_papers#Chuang-et-al-95.ps,"[ChLa95] <author> I.L. Chuang, R. Laamme, and P.W. Shor, </author> <title> W.H. Zurek. Quantum Computers, Factoring, </title> <journal> and Decoherence Science Vol. </journal> <volume> 270. </volume> <month> December 8, </month> <year> 1995. </year>"
201,http:##www.ai.mit.edu#~mpf#desktop#research#QC#other_papers#Hogg.ps,"[54] <author> Tad Hogg. </author> <title> Quantum computing and phase transitions in combinatorial search. </title> <journal> Los Alamos Physics Preprint Archive, </journal> <note> http://xxx.lanl.gov/abs/quant-ph/ 9508012, </note> <month> August </month> <year> 1995. </year>"
201,http:##www.cs.cmu.edu#afs#cs#project#jair#pub#volume4#hogg96a.ps,"[54] <author> Tad Hogg. </author> <title> Quantum computing and phase transitions in combinatorial search. </title> <journal> Los Alamos Physics Preprint Archive, </journal> <note> http://xxx.lanl.gov/abs/quant-ph/ 9508012, </note> <month> August </month> <year> 1995. </year>"
201,http:##www.cs.cmu.edu#afs#cs#project#jair#pub#volume4#hogg96a.ps.Z,"[54] <author> Tad Hogg. </author> <title> Quantum computing and phase transitions in combinatorial search. </title> <journal> Los Alamos Physics Preprint Archive, </journal> <note> http://xxx.lanl.gov/abs/quant-ph/ 9508012, </note> <month> August </month> <year> 1995. </year>"
212,http:##www.isi.edu#sims#minton#papers#aij-mc.ps,"[Minton et al., 1992] <author> Steven Minton, Mark Johnston, Andrew Philips, and Philip Laird. </author> <title> Minimizing conflicts: a heuristic repair method for constraint satisfaction problem and scheduling problems. </title> <journal> Artificial Intelligence, </journal> <volume> 58 </volume> <pages> 161-205, </pages> <year> 1992. </year>"
213,http:##simon.cs.cornell.edu#home#selman#papers-ftp#92.aaai.hsat.ps,"[Mitchell92] <author> D. Mitchell, B. Selman and H. Levesque, </author> <title> Hard and Easy Distributions of SAT Problems, </title> <booktitle> Proceedings of the National Conference on Artificial Intelligence, </booktitle> <address> San Jose, CA, </address> <month> July </month> <year> 1992, </year> <pages> pp. 459-465. </pages>"
213,http:##www.cs.toronto.edu#~mitchell#papers#ai92-hsat.ps,"[Mitchell92] <author> D. Mitchell, B. Selman and H. Levesque, </author> <title> Hard and Easy Distributions of SAT Problems, </title> <booktitle> Proceedings of the National Conference on Artificial Intelligence, </booktitle> <address> San Jose, CA, </address> <month> July </month> <year> 1992, </year> <pages> pp. 459-465. </pages>"
219,http:##simon.cs.cornell.edu#home#selman#papers-ftp#92.aaai.gsat.ps,"[Se] <author> B. Selman. </author> <title> A New Method for Solving Hard Satisfiability Problems. </title> <booktitle> Proceedings, AAAI, </booktitle> <year> 1992, </year> <pages> pp. 440-446. </pages>"
219,http:##www.cs.toronto.edu#~mitchell#papers#ai92-gsat.ps,"[Se] <author> B. Selman. </author> <title> A New Method for Solving Hard Satisfiability Problems. </title> <booktitle> Proceedings, AAAI, </booktitle> <year> 1992, </year> <pages> pp. 440-446. </pages>"
249,http:##www-graphics.stanford.edu#papers#spacetime#spacetime.ps.gz,"[Curless and Levoy 95] <author> B. Curless and M. Levoy, </author> <title> ""Better Optical Triangulation through Spacetime Analysis,"" </title> <booktitle> Proc. of Intl. Conf. on Computer Vision, </booktitle> <pages> pp. 987-994, </pages> <address> Boston, </address> <month> June </month> <year> 1995. </year>"
250,ftp:##whitechapel.media.mit.edu#pub#tech-reports#TR-163.ps.Z,"[DP95] <author> Trevor Darrell and Alex P. Pentland. </author> <title> Cooperative robust estimation using layers of support. </title> <journal> IEEE Trans. on Pattern Analysis and Machine Intelligence, </journal> <volume> 17(5) </volume> <pages> 474-487, </pages> <year> 1995. </year>"
260,ftp:##ftp.ai.sri.com#pub#papers#leclerc-ijcv89.ps.gz,"[Lec89] <author> Yvan G. Leclerc. </author> <title> Constructing simple stable descriptions for image partitioning. </title> <journal> International Journal of Computer Vision, </journal> <volume> 3 </volume> <pages> 72-102, </pages> <year> 1989. </year> <month> 31 </month>"
264,http:##netlib.bell-labs.com#cm#ms#departments#sia#doc#96.9.ps,"[Mardia et al., 1979] <author> Mardia, K. V., Kent, J. T., and Bibby, J. M. </author> <year> (1979). </year> <title> Multivariate Analysis. </title> <address> New York: </address> <publisher> Academic Press. </publisher>"
266,http:##www.cs.rpi.edu#~millerj#papers#muse_cvpr96.ps.gz,"[9] <author> J.V. Miller and C.V. Stewart, </author> <title> Robust Regression Minimizing Unbiased Scale Estimates, </title> <type> Tech. report, </type> <institution> Computer Science Department, Rensselaer Polytechnic Institute, </institution> <year> 1996. </year> <title> (a) (b) (e) (f) measurements when MUSE extracts (c) one and (d) two surfaces per region. (e) and (f) Planar surfaces extracted for (c) & (d). </title>"
272,http:##www.cs.rpi.edu#tr#93-21.ps,"[39] <author> C. V. Stewart. MINPRAN: </author> <title> A new robust estimator for computer vision. </title> <journal> IEEE PAMI, </journal> <volume> 17(10):925 938, </volume> <month> Oct. </month> <year> 1995. </year>"
272,http:##www.cs.rpi.edu#tr#93-24.ps,"[39] <author> C. V. Stewart. MINPRAN: </author> <title> A new robust estimator for computer vision. </title> <journal> IEEE PAMI, </journal> <volume> 17(10):925 938, </volume> <month> Oct. </month> <year> 1995. </year>"
280,http:##www.cis.ohio-state.edu#~szhu#region_pami.ps.gz,"[63] <author> S. C. Zhu, T. S. Lee, and A. L. Yuille. </author> <title> Region competition: Unifying snakes, region growing, energy/Bayes/MDL for multi-band image segmentation. </title> <booktitle> In Int. Conf. on Computer Vision, </booktitle> <pages> pages 416-423, </pages> <address> Boston, MA, </address> <year> 1995. </year> <month> 55 </month>"
282,http:##www-cse.ucsd.edu#users#gary#pubs#dair94.ps,"<author> Bartell, B.T., Cottrell G.W., and R.K. </author> <title> Belew Learning the optimal parameters in a ranked retrieval system using multi-query relevance feedback. </title> <booktitle> In Proc. Symp. on Document Analysis and Information Retrieval, </booktitle> <address> Las Vegas, </address> <month> April </month> <year> 1994. </year>"
282,http:##www-cse.ucsd.edu:80#users#rik#papers#dair94#inc.ps,"<author> Bartell, B.T., Cottrell G.W., and R.K. </author> <title> Belew Learning the optimal parameters in a ranked retrieval system using multi-query relevance feedback. </title> <booktitle> In Proc. Symp. on Document Analysis and Information Retrieval, </booktitle> <address> Las Vegas, </address> <month> April </month> <year> 1994. </year>"
282,http:##www.cs.ucsd.edu#~rik#papers#dair94#inc.ps,"<author> Bartell, B.T., Cottrell G.W., and R.K. </author> <title> Belew Learning the optimal parameters in a ranked retrieval system using multi-query relevance feedback. </title> <booktitle> In Proc. Symp. on Document Analysis and Information Retrieval, </booktitle> <address> Las Vegas, </address> <month> April </month> <year> 1994. </year>"
288,http:##www.cs.cmu.edu#afs#cs.cmu.edu#user#awd#www#dubrawski_schneider97.ps.gz,"[Moore and Schneider 96] <author> A. W. Moore and J. Schneider, </author> <title> Memory-based Stochastic Optimization, </title> <address> NIPS-95, </address> <year> 1995. </year>"
294,http:##www.cs.berkeley.edu#~aiken#ftp#fpca93.ps,"[AW93] <author> Alexander S. Aiken and Edward L. Wimmers. </author> <title> Type inclusion constraints and type inference. </title> <booktitle> In FPCA \'93, Conf. Funct. Program. </booktitle> <publisher> Lang. Comput. Arch., </publisher> <pages> pages 31-41. </pages> <publisher> ACM, </publisher> <year> 1993. </year>"
